hash256,section,composition,condition,legibility,estimated_installation_year
d00ab631e23a28edf95f290a999601bb8cc03599bfa39427eb7010ad283f79a4,BC,granite,good,good,1896
d15a5cf896cc1e86b391d07826934e31eee50f8efebf7b65c06b3803adaf9e90,BC,marble,good,good,1893
d29884e8f6bb1612ac145acffd334ea48b553aa8197d8d9119acf85932e534f0,BC,granite,good,good,1869
d30f86c80eae6fc6c983fb4fa30b4aa43b5a74e70661db57ccd7e92bcab5bd11,BC,marble,good,fair,1864
d3b06b282b64026c5db57f2be8dfe85a7fa29561787aba35cc83a168c2202fb3,BC,granite,good,good,1965
d3e3b70cac43dabd8d69314f8d56ee38ab9da9c611a535e5cd8657254cf94253,BC,granite,good,good,1963
d457502ab72369c9d7286101067fbf4ba24e2d7c743ef6516ee6b44867528d06,BC,marble,fair,poor,1877
d4b077e193b9728b6e866f6147f8175b95cd559211eaa478049571c7e319f176,BC,granite,good,good,1878
d4e329ea2caca88ee43b0c9de0c92e5d415ee6a8339a245bf89043d779ba1801,BC,marble,good,good,1865
d5d6a6a887a5a26388a47577d4191bc8b7991994a33abafea35bd725b4e4caba,BC,granite,good,good,1928
d67683850b2d8b87a8cddeac8aee2a6be4187f2a67f917eac528d62f84ce47a9,BC,marble,good,good,1870
d755f48b1d5be8ebec815cebeb53d3c6079bb15032587e101a55868a0d27b171,BC,granite,good,good,1889
d75862f5f30c26ed82ba76f4396565404915fba15dec1a55e985b486c820a5b6,BC,marble,fair,poor,1843
d763a98deb2738130c0c4c4d2f1b98074b843c3c12b7f3b3254bfd2e03adfdde,BC,marble,fair,poor,1942
d7798eaa7e65816161b651684b75d0d5bcd5730769bb34cd3d7e0083dc61ac91,BC,slate,good,good,1859
d7a8d68ff36848ca470f70604598a1adf89d0a150d6d8ba3ed8e2bbcee2e94b0,BC,granite,good,good,1854
d7f1b2bb71de140359664c1eb537eb3673ffd3de20edf7b8d9ebb50ffd89a09f,BC,granite,good,good,1965
d83a045d9cf3986047aaf9a2257f6a9091fa95cb28bb46adbacceedc997c4ce2,BC,slate,good,good,1836
d949efa102a1cbe14a710a388d9a1a1d370eb9218d48ecc3a636cc3942971036,BC,,,,1814
dab308d54e7e08e87dbbbf91f0700560aee8b5878d921804e3b7b0e7ccab80bd,BC,granite,good,good,1873
dabc0be2c5297f3114b35b08c03f7a949d83e5e85a5f80f4cbb712a23d0d1e66,BC,granite,good,good,1901
dad42247e264a69f6d34f8911c8cd3a621eedb4c9432be049b793f17057e0088,BC,marble,fair,poor,1832
db41ca2c6161a6987c9ef6a93083315f8c4804d727f1ae1d6a4e2ab4b8c35449,BC,marble,fair,fair,1867
dc014827a38e58cb235647b08d5a5a12477aa1d0b862d86883dae850313ac169,BC,granite,good,good,1814
dc13dbc9870f5892eaba42b99b4576bc7e387a1c17e1fb2633337c3b0a77871a,BC,granite,good,good,1892
dc273e4ca4fff39ffd68651d4da6c88ccff25177cb90159de6db976786ad4661,BC,marble,poor,poor,1852
dc8a98124b0a373fcade91a6eedbd3774f40f8bd329ed605659930f743d20cbd,BC,marble,fair,poor,1910
dc9b40a572f91a44a3c2ee683aa500d39c35311cb0188ab0246a91410cf8afbd,BC,marble,good,good,1901
dc9f0e3e1d214f7648842592cb1573cbf7bf6615e2aed1bf581a26047c03ab5e,BC,marble,good,good,1865
dd1d1e4741fa4f33881fa54e2b1b3abdcbc62d896439e44a2df4c614f5612729,BC,marble,good,poor,1814
dd2b419f48b5266d44dfd35473f3c4516bc3a594cc5074893de7088b300834aa,BC,granite,good,good,1931
ddda57cdc9ea370259566050653bd8db56cfa956d0295068ba281528236d4ae7,BC,granite,good,good,1904
de616e83f3ff71f165391056c72a74c04fc6daa23f22b4ad0d3d234db2ea6adc,BC,marble,good,poor,1855
de89c52886336af3163270fb94c1ae636a9707df3bcbb459a692e94860ff9041,BC,marble,poor,fair,1877
ded8352319d754ef00cb05c55cb82e3adee51e924060205198724bd843bd05f5,BC,granite,good,good,1901
df4e2a03d1cf367fe19784f400d75068534ee90749a53447fda9de4105e0e9c9,BC,marble,poor,poor,1846
df9f5032dbb95f6bade83ab2f3b663ef86ed5c5c849f9f34a429e8f0105248c5,BC,granite,good,good,1970
dfa2749ed9afb38655def314b162329b100215c53b44a6fae9f1676bd0cd1ef8,BC,granite,good,good,1886
dfe36fc7b67da8737a4aafdaaad7f87d8ba1e8853e29733251a044eaabeb5d42,BC,marble,good,good,1861
e0e5b5c2b5c9585b27eaa6ddd3814d7e46b302a103ba206e88ff2f51f55a5674,BC,marble,poor,poor,1841
e15f85be4f62e09c83573b48ac280de7b97bbf24804d573306e33b5bddb0a64b,BC,slate,good,good,1841
e1c3621984495bb58fca13f76aa6b18e6090e4816badc24a020a0229717e8cbd,BC,marble,good,good,1830
e1f64b87f1571be5e9cb1e3f10193eafeda8b7daea44a296c4b3883a1dfa3561,BC,marble,good,good,1847
e1fc71fd3a5c1d879624811d96438420f6b7afbd48ac3c2deb60524f20e387c1,BC,granite,good,good,1913
e3ce3db673178a5c681c4784fd899661c5b8f961ddaa88bb9a1aade52dd010b8,BC,granite,good,good,1953
e42adf55260352986856d096899d958def58f7179a58443952e7eab2d0883380,BC,marble,good,good,1876
e43448b228f44d108d124e7b9b786f7e3723fd3d29f133bd97d73d664208a894,BC,marble,good,good,1854
e480f0d3cfcbd77875c7ff36863ac8f847911ce689325aa1a45a6972fae7f048,BC,marble,good,good,1870
e4c1582ad91fb6681106f83b02d9d5eed02f7649b136e40e71836243426d33c7,BC,granite,good,good,1885
e64995c1cc02db0e25cb4f31976309fe8af5df7f5b73a01ae42d26ce9cbb3983,BC,granite,good,good,1845
e6c81508c8d58a7abf0c367bc0e0c1b49fc74e72c569e381ba9a0cff2b23e563,BC,granite,good,good,1869
e73c8e2ec12c7d4db68a3ff87db81ed85a4246342890859f5509320aaa937cb1,BC,granite,good,good,1913
e7a544b7b7f17479156c7eef68196fdad170a36b06634f4efb5ef8a761cd1e0f,BC,marble,good,good,1848
e7ef64a0a0ec3b27e7990f23f7a2bef6764bffba3114b3d94ca705eae4bf43f1,BC,granite,good,good,1923
e853a757dd1dd25ac583494551b1c1cc98af3a9f6a2edd781ee12a2fac48d2c5,BC,granite,good,good,1859
e8b339c7d31787fa45b33556696c3770d7457b33d31d96703cc51ea801708b21,BC,granite,good,good,1882
e8e4043837340a2e6f0f2c932bd6fadf9244cd61b62d7aa86ff9e9c48840584d,BC,granite,good,good,1955
ea06f1a66e6273459bd0d6fcb3f62ddc79e3831cac61afcfe5f36178e14fa2ac,BC,granite,good,good,1983
ea1291fa1d60cf1587b707f200bd6e44c49e1c6484aea8236ad2a7f451ed7ac8,BC,granite,good,good,1943
ead160ef2a0b7a9bcd4be21e9f7acbac9e5f0322087b03ad348487245d1bd0a4,BC,granite,good,good,1857
ead7057417ccd3d7be6772960f5a93c453b0109c13cdd5d1ec0236b8327b3171,BC,granite,good,good,1923
eb3d6d70aebd1e6f7ae9837a45e208ee2ad07fb51a4b21938e58e2ad919e058f,BC,marble,fair,poor,1839
eb54299d61e09690e1d008e3b7e58925afddda27c279aa56a9869c6eaeb9eb70,BC,granite,good,good,1897
ec37459e7ceb71f0e265caeb71bcdeb3ef5a29954272b8913a3b126d0dbb4e3d,BC,marble,good,fair,1875
ec5b8495e3323c6e7b62b2e5d876d573172820780e214c70b674f8c13ff0d4c1,BC,marble,good,good,1856
ec793c16eab5eb5e73374e4785e673604c6ded5d3e7fe21164f5bac62cc65381,BC,granite,good,good,1841
ecaa6e625fa69b2d951cb55ba717b64019b9df5b5f30740798869a0fadb71ec3,BC,marble,fair,poor,1854
ece272b3f539bc2588da501dd8ef497d163a6728c82aaea68a34dc467e8f9c42,BC,granite,good,good,1841
ede6f389ffc1fd77f2818acf85a795f31a9dd171d28a4fb2eb873dcf5a118400,BC,marble,good,good,1936
ee1005a3631d5bf352f1edab0314fca771976cc16c6babf7ffd7dd99b6f0976a,BC,granite,good,good,1890
ee12f721380ea13e8f14a68684fd912a183ce3c81be7628cc93775969c3aa30a,BC,granite,good,good,1845
ee7f9b8a4e2e62c4ec961fa62b8f7413b55d5d0a569e1e8af200220904467176,BC,marble,good,fair,1883
eedf47777061b54520973fb3c9be0ed8d17b561bfcd7d0d1e759f6201e00a717,BC,granite,good,good,1859
ef6e042a3ece9c80dfc14880b23946ba01a8ff2eaa7432e30b9f6f13b692d5f4,BC,marble,good,fair,
f013b7081cb9a6dd2e757b8dea584de12d791b7546702af9f8cb5615aee453dd,BC,slate,good,good,1837
f0251a578478b8e1cff5f3a9aa318e9f62aa481f39857efdc4292fc15bad3a77,BC,marble,good,fair,1849
f05470af1c8a7a867a05e9e9df40293413ed0cdc905f241c8502827a1140fdb7,BC,granite,good,good,1854
f08d208153b601905ac8211699420b9606878b7571ad2fdcac6782779f6638e3,BC,granite,good,good,1914
f0b771b289c730bb3da10e97613b9724aef0c9c71c363f936eca0e17c4700bdf,BC,marble,good,good,1793
f145ec9468761f5fe73249a47098aeaaed011d3b7c0622e4fd6a72c041250f07,BC,granite,good,good,1874
f33bce205904fe8a06a533ae16666fee7e0884837026a89e8672dc47d35c692e,BC,granite,good,good,1821
f422bd41c3270a4cfb4854ba10ca0a0c93cec057aa6534f7fdf6ffba4b943fb9,BC,granite,good,good,1881
f478c42e4feed96f52ce6105442f26afb8cede7659b71059ee71ebaabb58b503,BC,marble,fair,fair,1849
f47da760a28b38210d2d22b8bc97448356026087fc270f190f3733edd1109ed5,BC,marble,good,good,1899
f4be3ef692488a597048efc882a26b917819425e58065af7bc7fda34e3427ab9,BC,marble,fair,fair,1829
f4c6abc7713648f3d84ef1e3ff49370e0edafb3363b6cf36f0bc3b7136299d33,BC,marble,good,poor,1861
f54d69072fe9fe3b13a92566cdd1382d2f6315b5e4a9e55dfc7dc8c4b3d4a8f6,BC,granite,good,good,1913
f592945506240909ecfa1d9dcc158f4c33f0a8a67e9e69aef4e1bc727354f269,BC,slate,good,good,1850
f5a7642e7495cfe23ba1de614667a2efb2169f8c170180e88f72d75a723948fd,BC,,,,1845
f5fd5f83c0c95ceb7aab8f688c0ae7157e27c75ad201a9e19e20bc819e2aba09,BC,marble,good,good,1864
f67615db93b232cb8df14ecd78bfedbd31c73bbccb6f0b6a3c77761b1c0eeee7,BC,granite,good,good,1857
f696735af66f6ce9c0cc9cef127013274f3ab270ae49094b57ccf68403e93b5b,BC,marble,fair,fair,1866
f6f835c7a88761cac6762a5f40689a20e1dfcbea92145ee8af781bd23de1c1b4,BC,granite,good,good,
f70eceb128b5b2b12d248a5f2930c75f0117c77d0eb110e38570e451acf711c7,BC,granite,good,good,1823
f7749cb990c94c3f91d4bae8cd561f1a46727a040678d343c959ca3f012c9bc1,BC,granite,good,good,1902
f783b127d089e8853b658db250021aa8651a5668cc20ecdd3c4575eb97c9edfa,BC,marble,good,poor,1857
f80c8d4f1707b7aa0c2bb77626f5f78b6c40b7b209ffbdfa52ee3a9e7c4a4aa8,BC,granite,good,good,1907
f86a0592581c7867fc30de439f612c76247124b607fb7da7f729a97bd92bbe26,BC,marble,fair,poor,1862
f8ab148489ecfe58f070527e29f23b3647cce7c9cbd8e1cdeb33aff979f76e7c,BC,marble,poor,fair,1863
f8bae6ec845f8d3f7ab2eea46899c4ae8604eaacc7bbe7edb17a5af4115e0ed7,BC,granite,good,good,1850
f9505e0a9b7ca12e037029aa776395f6cce068d38eae4e57cf3fbbfbc6a9ab52,BC,marble,poor,poor,1849
fa797a822017f59cd7150b971101295b08197017cd1212bdc646d6f166383e0e,BC,granite,good,good,1841
fa8cf888201c3bf462d9da8ec47bb2b896aa0985178d3675572135994225ebaf,BC,granite,good,good,1899
fb5f7d598bac10d1b3e8d863a32ea83386e30ceef36c3dc7f55c7b57617b3f47,BC,marble,good,good,1816
fb75504b3e63646515c943369a95021ce9289687733378844713550aeff0dd4e,BC,granite,good,good,1881
fba52e4b533f99ec9b5149e527ec39f01cef03423c2d94a03b956d00b83763f4,BC,granite,good,good,
fbecf14f29478c23258e872506dfd73ff44f3d65445cb7f1f4f6ed800cfc48ab,BC,granite,good,good,1890
fc8154bf826a57cf06158f3bb923a7e8ddad046043a745dff594dfbb69c020f3,BC,marble,fair,fair,1834
fcb2dc6dcc140e759607459280ef4a19dd7ab756b805a00c939c3a4ca4a53f2f,BC,granite,good,good,1895
fcc5a6d1f412e981acd1c7e2df1113d12d78bb136b18d3a4009f27d80aad7386,BC,marble,good,fair,1841
fcfacf83b036efafdb9d1edb1de1797fc83f65a4903341480ce78d860e7a508c,BC,granite,good,good,
fdc9883fa86edd8bbf4822aaf18d5dbfd11a7651e3455fccc0de7bfeced8556c,BC,granite,good,good,1878
fee0bdb81a252195ae95a2033d5ef62cd7d4c2db8c4dab4ccb6c5553c3cd27a1,BC,granite,good,good,1974
ff0ef706ab88f19e6e7d08ea5aa677ff13f9f547278571396044d7e6d7a5a695,BC,granite,good,good,1895
ff464e7e01cad92a9535ad952dc12d42ff57465fa849d737158e0e617e7207d2,BC,marble,fair,poor,
001604753e3ccc31b5c7c0531e656c1845027195df6d6a851cfaadc992ba32d2,BD,granite,good,good,1832
002dad64aca31a318d3c895f7667638f1482934fd2e1940187eb2504cbd15212,BD,granite,good,good,1884
007e337750decd56d6b888b13e7658da3eb5710fc254490757173fadded4362e,BD,marble,poor,good,
00a22699c94132f6c24b47abaf8a7c6904b3b4d9dfa963a12c117b5fa549a3e6,BD,marble,good,good,1843
01d72f7d5ed4a6e7c146abd1e37c2e996797def5510e02de7b07d42c4699ba57,BD,marble,good,good,1873
01f61f750096d3fef8f1c920e13771b032ed8623dc323f043924b328628cb27f,BD,marble,good,good,1870
07cb881ff23df97918768cb12c8feb6930a554c8f44ec95e320c36699c5f5acc,BD,granite,good,good,1860
086be5038b97ef3e6b388f24790d26b384d6cf5b1802250d3819bc4ca755642f,BD,marble,good,poor,1843
0893b4b913ff922b622bcde46f823a9b574d741154cc6e6142691b7ea571992e,BD,granite,good,good,1945
0914378a36b23f0583e1ff9fa6ce5eb6e7e925b5d14ca55a3e7934ee2287e24e,BD,granite,good,good,1937
0b84eeb6ab8f506d4837e9ff832da322fd6180ab07bb7de8c1ba0b932279af91,BD,granite,good,good,1914
10e2941b4308e4c05b69479df472863c49ef834167df893325e37f96321cc5e2,BD,granite,good,good,1927
121a6fed96a1216f457c3a87c67dddd0e0e1f35e0f60d5b61de658ffd9ac59d6,BD,granite,good,good,1860
147bcdfc89096950c8c52965bbec365e206516a9053668ec87f1b4783fda2b20,BD,marble,good,fair,1865
14f6bdcbaa5e82da7b353769342e4b48e207d77256367d59212dc755abab175d,BD,marble,fair,fair,1861
155159e716937e27b652bd98ca0c9480de8627ff16f237c808182e767715d8cc,BD,slate,good,good,1838
15adf7f39e4fda22e1fe68f523a8b21107529d52f88a07804881a0c13245f57b,BD,granite,good,good,
168c131330ad48c3f1890e66c30dad2ddfacc61d234f4e9fa62c6031563053d7,BD,marble,good,poor,1916
16e8aa36ff0d449daa7f977bd60cb03cc43bc0110ab62d5b22f018fd33f7298d,BD,marble,good,good,1886
1a29b4405b044601d4ce80fd5473f577c72521cd723e84965050d4ab93b21a03,BD,marble,good,good,1866
1b4419835d849cacaf0835aaac51aa3d11db7f0ca954c025918963172defccf0,BD,marble,good,poor,1892
1b63325507b951fe1472a1783c899748740d52712f2915781a19c59bc613a6ef,BD,marble,poor,poor,
1c5918106a19f24ed1f4b55ed9f66e9b665c5fa5b39a4ea369c970f0d1d32cc8,BD,granite,good,good,1883
1d0165c3c005cf08ed06802af49890444e63166786256c781137b575e93eee5b,BD,granite,good,good,1921
2471fb4dd3454b90a7889e2e471de10793e31e31a3c0d92c3b08f1bd5c9c1730,BD,granite,good,good,1866
25432ad2e840bb51ef6f997d5da95f24de0e132a7d40cd5c5a2961bcfa81ba0b,BD,granite,good,good,1921
25a1d1cacc26b12395b79fb874efc1961a5b2336d3de0457d9b1410d79a8ff79,BD,marble,good,good,1836
2601cb5420bea1e2a9eb2ec3b1c88bd0b112737f807296871a69e2d30fa892f1,BD,marble,good,poor,1822
26380a1de3ef657af2e0627ac2e19899464f642f77b207dd13a74d0c26057a57,BD,marble,good,good,1901
2a2c272ebda8994cd6fd89caf7d499092f0f8d8d4ea47a6717e20a5b54ee2a6e,BD,granite,good,good,1924
2b92987ed5a01b1f122804ef5a1bafd0e04f96c2bc6632d9be9df81d79cb7257,BD,marble,good,good,1878
2c65cd720d5509c1f3dbe9ffc262547fc1990ac8d8a441de21c3c461d040ec30,BD,granite,good,good,1952
2eb58a105093581ee9736a90b95967c557366994654d8dc6b874cdf50e739073,BD,,,,1836
2f14bc53cf49d8c2a100e29523f198ea4d4c0ec536c0260190751dc0568011f3,BD,marble,fair,poor,1820
319377ea7f32d2df97a35fa5324212d10ded70054b21c3c387610a93054d41e7,BD,marble,good,good,1846
31f0e211110acc2a384201543a19b1dab40c0ca9a0589ef4d8b7a238076ac755,BD,marble,good,good,1863
31f82aa610a3ee1e4d62b0b0f3b16ac78f8eb483a8a5e2c849f072c27731a563,BD,granite,good,good,1898
3331265a1478c42f0ecf69a5638aec1a8c5695f22b483df2fec347dd69b27ef4,BD,marble,good,good,1860
3462e465c2143d6b7ea57fe68e353f1bf7628f6217b58c8a038ce3d453b9e47d,BD,granite,good,good,1908
365ed03384385db63b16b33036e9f13f8e53719544b393a1254bd76798b40a6a,BD,marble,good,fair,1895
3665075e74dc1df0703481e7e85332e8c114026bd37d698e04d04de6de848009,BD,granite,good,good,1917
36ea28802ebab6a9c7845d1b401f77f5c1de3236b2f51b022a333f86464d2e4c,BD,granite,good,good,1973
379f13894cb947fd5b65ae3708c00a9ccc616e662423b6a814b9d9db68d45d13,BD,granite,good,good,1970
3a7277aba6d5eb619944370d6a1b03c0b6d54567c3e3a9b1c232319738f50efc,BD,granite,good,good,1984
3b372682905ecd6fe79df2fdc0626007cfd1e0b6651c146a16e1243df1f5d320,BD,marble,good,good,1851
3c2eff538dd2eac01414e69fbb0e3b8d82bedfe1cc64d061f6d0cdbd5e22e351,BD,marble,good,good,1840
3d10102126c0c04f13d19d6e2bd20051e030359b046e1a6a2734f0bdff24e2df,BD,marble,good,good,1867
3f37d6946f90b5084d2e50fd564c9f646b4bfc5b3ce6be97b4ef5fa561a826d4,BD,granite,good,good,1892
41e4873058d7561f20641136e96407a713a8882052db121d7c3a8065d298d4c0,BD,granite,good,good,1874
42bc53b333e6851b57df8164bd876d47ecd7198acbb4bd349ee0348e8ea6c7e3,BD,,,,1835
4372691af3476eab475ffde9a79c0de7cf212570a1c244427f23e0a3047d271f,BD,granite,good,good,1920
4399453b42413673cc40dd0e9e9a82ce36f0b821ca2feab0d4b178b04c36932f,BD,granite,good,good,1919
43eb069953099dc0a3a3f936f9733979a237632d2979eaef6e69c45506f03313,BD,marble,good,poor,
43f217810abdc61485bdf13997295ed77548025bbafedcb05133852c82d8811d,BD,marble,good,good,1862
44399d0acad0f2e148dd32bee33d1210e46e265da78f1f223b2d8f8fe807980f,BD,granite,good,good,1862
4469b6e68d00413f566fa4ea8d2276ae8307f4b2bce3eb1e9b0a468b3bd4e388,BD,marble,good,poor,1920
467e9576f378f8854c827858fb02f3f57542d5e607a39ed74e012794c23a3205,BD,marble,poor,poor,1848
46cd070af450a15fc910f32b869cd0123542904c93bbd588e34a9e82e9d67575,BD,marble,good,good,1837
46e1072f28f686eb54a669261d26a1e0b07fd3eb642c35df873bd2514f3b6bad,BD,granite,good,fair,1902
485a7ce70a059a0a635405d215ca5f2ab700e32d8ccac88e94c57b61dbf3b09b,BD,granite,good,good,1925
49444656f173eefafc9aca239ec1299950d4f0bb8f021ff980af702c61344de6,BD,marble,good,good,1837
4ace34501f7c62ec7b264cdf3163cba0119e92a55e8dadef5833e0d7ba267824,BD,granite,good,good,1931
4d70f2d9d99a16a8f66d3b822e8205b3be3f32b982abf9bf6583ef5030aa42bc,BD,granite,good,good,1983
4fc3899e851e13740c33f03e23eb7de05266f8aa311ce0730217dca6b7853ca7,BD,slate,good,good,1836
509810930e6836f0594475133fb04172158a76242759e913439519fdd0bed8b4,BD,marble,fair,poor,1837
5122f6b3d33fe94b33118accd29fae8c4500759bec2f8935486fc947c280b48b,BD,marble,fair,poor,1822
5264feff71952c745f370bb804bc1a605a9c04f2f2767b2b9696a65d0e095d7e,BD,granite,good,good,1904
5311a29a037ff593eb33cfb7897fc20d839a6e0439326e4ce89538c41da3f88d,BD,granite,good,good,1890
53cfcb818c477abf954ba1c0fc6478105646ce5130c059d29514deb7671b810e,BD,granite,good,good,1821
540da0806c923d59d1437742623ef04b5167e1d6d7e42e43f75f324c343a3ef1,BD,granite,good,good,1950
5478acd6bacc14eae3e172e3c26742fd20e788bd596aba21da751ae50d0f46a7,BD,granite,good,good,1916
55618a6933131bcbe841f0542ddca72e0457742c10df5da2c305bf08fd223190,BD,marble,good,good,1870
56e521fcd675987f65f35314e79c47ef02d23ca31af949d9590d467450638cd0,BD,granite,good,good,1893
571df6bdf4fe184cf5ef08b7fb5051c25356d9220f77c0c227e292e43d9ab74a,BD,marble,good,good,1895
576ab6d60f427743f65c22fea0c750c4490570e351f3c6e2caad25d539ad1de8,BD,marble,fair,poor,1879
58c695d22c7413528d8e2ff21379d7ecb80f7b2715b2dea84e4696e1a6cc18db,BD,marble,poor,poor,1862
5b976eb4b7c10a6bc33a5992ea8186335fb8cc8f0acab25d35ae35310f633f71,BD,marble,good,good,1880
5d480641bc6b17d67da2afe72dbfb913fd71229c0254e3a86de65393d37110e3,BD,,,,1874
5dc7adf2b54b3c9b4b26315b05ab6d0a52b9c662a8a10f8217c368160c3551b7,BD,granite,good,good,1923
5e92fdf4aa5bd97ff7c819d7fd4cc5be140d29e280faee5301cec71370bde3b3,BD,granite,good,good,1910
5f1340b200eef445fee582d0a2d592f374b1b10e705fa71484c591f5efa0755d,BD,marble,fair,fair,1786
5fce4a4818fd4f7df7d3d1fcc5208d3edaf9a4f29f7e9aaac852dfc6fe1696cb,BD,marble,good,good,1861
6027d453262031a2e95c597dab83016e3a1150c2d098ea6697b4632b625ddb89,BD,,,,1848
608abbe936dbc31600cc524837876cedc926dbfbef9aa7f6956278383f2dd558,BD,granite,good,good,1977
63822f473497913f7b9791fb44d4a05db1a5cdd798cb61c245d66714ba7e8b69,BD,granite,good,good,1914
6550a6ea2b5759e416311c382fcb04d0c20e9254cc551455b14b1606b55b5059,BD,granite,good,good,1862
6601f5e6c64e54e396a814addc0a13fdab8a49e900aec3af6c595d93dda9225f,BD,marble,good,good,1867
6667744ccf0061e3ad252517ef7787e50c27ec89be4613f9f3c2387c2f092729,BD,marble,fair,fair,1794
681585699a134384bfe3d353ae564567f1585f9863515fe717203faf9f73e5ed,BD,granite,good,good,1950
6afb96f932ca9ddc1185297e4739ebae18a44234af091a0f7bbe9bd931411798,BD,marble,good,good,1845
6c7925758eaebae074dc566a03120ae468f1d88e70179e0a9226f47651896fc0,BD,granite,good,good,1888
6c9d8d9731eadb93d6bd08d387758908ee0a5976221c0501da527b06ba8dc703,BD,granite,good,good,1893
6dbc4c980c112725028e147d428dd6923ff52c617c11ba64cb2545ae1f8730b3,BD,marble,good,good,1865
6fe1f50223ec9043393a9734dce6b899c8747f92cad43b4570356c9f8502d80e,BD,marble,good,fair,1862
70eaed19098d5c8b6bb6f14b024cde663475e9fcc2aca2a8ef191e4f20fd1242,BD,,,,1837
71843bcd279a778e7c41640199e32d1902ae9d02f4456707f4d25b40f725aec1,BD,marble,good,poor,1831
718966ce4238cf6f2bf41bee746f14d5bef5ab81206045ee059b39e264184995,BD,marble,good,fair,1836
7469763ea724ce11acb0385b7987053caa51d867fd4ffeb404d5765c521abb12,BD,granite,good,good,1905
74d6968577cc6a3814f6ee689603dabcd6a644e8fdd4186558c531eb134bb75d,BD,granite,good,good,1906
74fc2d2db1eb15fe5ebf36d18b369ec8a7f099d6e926cf378b20204b7edd398c,BD,granite,good,good,1864
76c7ca7dddc8f0f8d938c9b741e5c6a3eb2557e9af074404a9ce4aabcff42b6c,BD,marble,good,good,1842
77f406cfa67d8d44a71c994fc18eefe9313a8e762ea3eed55814058b1342cffe,BD,marble,good,poor,1837
78cdc5464a5374bd69f348490551f832d9cb167d810b6df0178d70333de213cb,BD,granite,good,fair,1883
794e184beb4404f907ab93687e2d04688fd5db51ff4115d2582708180640009f,BD,granite,good,good,1883
7a9721d358a141a0722cc2878919cd785cf151703e05fcc52ae26510c43c7ffb,BD,marble,fair,fair,1786
7b40b5b6a8bb1efdf4b6e0742327c34f20412dcf16c9b3afb5d84ba26b805985,BD,granite,good,good,1931
7b790a7dca6de5820784b4563ac373cee763f8cb9024bd9fc93c6a5597c6bd28,BD,granite,good,good,1881
7c065fb67683c71d3b285d52c2dceb711cc2d9abae439b76361a9cdef75231ee,BD,granite,good,good,1889
7c4a97aa56f3f2b12dd5e774e0a5dc230858922dbb1f79e6f5fa4e6deceb7735,BD,marble,fair,poor,1879
7dd182579e8912fc55bbdbe786f16884f75e2f90f0e8ee3aecc5f28e1c6bd85e,BD,marble,good,fair,1853
7f23b5463fcc45a26a472eeadff730bd881aa4207a2d5853d4e17894f0056ff7,BD,marble,fair,fair,1779
7f7c79d62e0e109bf73388fc6fc868b24ad3da7271b9a4b45d47fcc7994c863f,BD,granite,good,good,1900
803d600e430f3cd4d8aab371062777f23249b8dc9eef9c326b7a1930e90a96d9,BD,marble,good,good,1863
8065b32da97b16738447855a9eef63bc0d06cfa3a0e6ef00e983dfb6f44fd270,BD,marble,good,good,1825
81c2204548f5aa1ecd7f73f9062641f33eea3572b3e4cce85b584d48dd6aa700,BD,marble,good,good,1843
82c58724636ae34ebe1dc470a81c3444e9a4d92122f0974f50610c7ee0fe5a8c,BD,granite,good,good,1888
83765c54ebe9958e32a1f3c5d5f17d735ba7a384c8060123b2e7d818c1b8cc39,BD,marble,good,good,1860
83e118716f046245d56b74d44eb4ae3c75737146f9b169b31a93b40f06a8fb35,BD,marble,fair,fair,1843
8656dcc92df6f1148cdf1d81fe89b3bbb678affe03654f3db7f16873f8d7a12e,BD,marble,good,good,1851
8663dfe0c3a4caf7614a0921358bd27242990277ffe64559f62d857dd897e7a8,BD,granite,good,good,1885
86b6e37bf2eb680f283126cf2052da339f679828ca8edfdebfbff35d2b7b41d7,BD,marble,good,poor,1895
8871ef300905c375a0cdd2e8b803032fa2e481f5ddcc243f53e3b388aa5ed45c,BD,granite,good,good,1923
8953e8c7dfd1ebeae67590eadce9075c67421d00656488a0d9e8b0dc271acc08,BD,granite,good,good,1892
8b6405a01f280c8a3d3487e16bb2d00902df09b42deb8be61154bcb76b633999,BD,marble,fair,fair,1777
91d01e14dbb270960a92cb37f7174dc4d3fe3ef5c2c4f9ef2c0a23237cfc27a8,BD,marble,good,poor,1872
92e5e620f0182f0454d269a5c884d5276644c0d754c96afb48f0732a789747e6,BD,marble,fair,poor,1835
93abac70b7d29edad1da326236d58a8f4c84fb782eab02580481d204dae56ee0,BD,,,,1862
949ea1578a4c8231efa99037d3b90eadcda1734e03f6c4ddb310d84b56752142,BD,granite,good,good,1893
963b1017768549d4a1974cbff42cd403b5944fef274d1b76a7c723ac0125a73c,BD,marble,good,good,1866
96efa98988ddc9572bb1f7dd51bc62a63193b6bf010c4924a2cb85dfcab43e72,BD,marble,poor,good,1866
978ca2007327a05544252d52348a971f099cc0c11f85d98a5a4b566cc7b818e4,BD,marble,good,good,1907
97e6a38adea88b1a9c54509968326ee15957b60fa44bb9132b672164620bfd5b,BD,granite,good,good,1904
98646144eccc20d7b102156bad0a58a99b81d31fcb757e50996cf4895fd9b7bd,BD,marble,fair,fair,1783
9a11fa5a66ca4418b8e3519848f76ddc1bd250290cf3fd73092d6cda7b8014c3,BD,marble,good,good,1887
